id;id_text;label;text
"Moreau2143_GBOOKSph13";"Moreau2143_GBOOKS";"";" soene r re eonene e ne n lee mil ſi cens quarante neuf"
"Moreau2143_GBOOKSph14";"Moreau2143_GBOOKS";"";" et plusbas, de gvenegavb"
"Moreau2164_MAZph0";"Moreau2164_MAZ";"Lettre du roi écrite au cardinal Mazarin.";"null"
"Moreau2164_MAZph1";"Moreau2164_MAZ";"";" lettre dv roy eſcrite au cardinal mazarin mon couſin, i’ay ſujet de croire ſelon les or dres que ie vous ay cy deuant donnez, que les trouppes que i’ay deſire que vous miſſiez ſur pied, ſont en eſtat de marcher &amp, de me ſeruir: c’eſt pourquoy mon intention eſt, que ſans aucune perte de temps, vous vous acheminiez auec ces meſmes trouppes du coſtee ou ie ſuis, &amp, ſans repli quer a cet ordre que vousy obeiſſiez,, ie mande a mon couſin le mareſchal d’hoquincourt, de s’ad uancer auſſi auec celles que i’ay fait aſſembler en mes prouinces de picardie &amp, champagne, &amp, par va ordre que ie luy adreſſe, le commande aa toutes les villes de mon royaume de l’y receuoir &amp, lo ger: et a tous mes officiers &amp, ſujets de fauoriſer ſa marche"
"Moreau2164_MAZph2";"Moreau2164_MAZ";"";" ce que i’eſpere qu’ils executeront, peu d’entre eux pouuans ignorer combien i’en ay be ſoin pour reduire ſoubs mon obeiſſance ceux qui s’en ſont ſouſtraiſ,jqieſt le ſeul moyen qui peur auancer leur repos, pouir lequel ie trauaille inceſ ſamment, &amp, l’affection &amp, la fidellite que vous 09s auez touſiours eue a mon ſeruice, m’aſſeurant que l vous executerez ſans remiſe ce qui eſt de ma vo -a 1 i3 1i ſa ſainte &amp,e digne garde, eſerit a poictiers le dou ie e ecembre mſx ees echqunt-vs sige, g r e lovs"
"Moreau2164_MAZph3";"Moreau2164_MAZ";"";" v ply ba, a lou ,et ai daet al daco a mon cousin le cardinal ma arin"
"Moreau2107_GBOOKSph0";"Moreau2107_GBOOKS";"Lettre (la) du duc de Lorraine écrite à monseigneur le prince de Condé sur l'avancement de ses troupes.";"null"
"Moreau2107_GBOOKSph1";"Moreau2107_GBOOKS";"";" a onsenev de conde, evceguer e ieie lie "
"Moreau2107_GBOOKSph2";"Moreau2107_GBOOKS";"";" eepepp 4 la lettre dv dvc de lauraine, eſcrite a monſeigneur le prince de conde, ſur l’auaacemeat de ſes trouspes"
"Moreau2107_GBOOKSph3";"Moreau2107_GBOOKS";"";" rr an prince qui eſclate comme vn so ieil de valeur &amp, de gloire parmy tant de brl lans eſcadrons incomparable, mais ſeul di gne d’eſtre obey de tant de vaillans heros comme recognoiſſant ne tenir leurs lauriers que de vos ains heureuſe &amp, de vos prudens conſeils, voſtre renommee s’eſtend aujourd’huy ſi loing qu’elle ſa fait ouir au dernier bout de l’europe, ou chacun eſcoure le recit de vos victoires auec autant de rauſiem nt &amp, d’admration que les plus rares mer ueilles"
"Moreau2107_GBOOKSph4";"Moreau2107_GBOOKS";"";" on ne s’eſtonne pas ſeule ment de tes ouvr mais n prend encore vne exire me plaiſir de les raconter a toute heure, a mant &amp, reuerant vos heroiques qualitez, qui don ent de l’enuie &amp, de la terreur a tous les princes de la terre: ſi bien qu’ils deſtrent paſſionnement de ſal lier auec vous, non ſeulement par le ſainct nom d’amitie, mais encore par celuy des armes, vous aſſeurant que voſtre grande vertu m’oblige &amp, me donne de la paſlion de conribuer de tout mon ouuoir a vnſi loiable deſſein aremetrre la fran  ar"
"Moreau2107_GBOOKSph5";"Moreau2107_GBOOKS";"";" mazarin ce prepare a deſtruire l’eſtat de ce fameux royaume, duquel vous eſtes l’inuincibls protecteur: l’eſſayere de preuenir les"
"Moreau2107_GBOOKSph6";"Moreau2107_GBOOKS";"";" maux qui peuuent s’en enſuiure, &amp, y contribure auec autant de paſſion que ma puiſſance s’eſtendra pour le bien public de l’ſtar"
"Moreau2107_GBOOKSph7";"Moreau2107_GBOOKS";"";" l’on ne ſcait que trop par tout la terre les ſerui es que vous auez rendu a la reyne, &amp, que lors que vous penſiez vous eſtre rendu recommanda ble a la poſteritee, que c’eſt pour lors que v trouue voſtre pierre d’achopement, &amp, qu’au m ment que vous penſiez donner des preuues de vo ſtre fidelite &amp, des reſpets que vous auez touſiours eu pour voſtre ieunc monarque, ( de l’illuſtre ſang duquel vous auez l’honneur d’eſtre ſſ) c’eſt pour lors que vous auez mal-heureuſement treuue le ſu jer fatal de voſtre diſgrace, qui eſt vne mauuaiſs recompenſe de tant d’illuſtres &amp, heroiques actions que vous auez executees ſur les enuemis de ſon eſtat, auſſi librement que le moindre ſoldae de fortune"
"Moreau2107_GBOOKSph8";"Moreau2107_GBOOKS";"";" sur le recit &amp, les preuues meſmes que i’en ay veues, comme reſmoin de vos belles actions, ie ſcay bien que vous vous contentez des grandes conqueſtes que vous auez fait dans les eſpagnes, &amp, que vous voulez ceſſer de deſoler ce fameus royaume &amp, les autres prouinces qui ſont tribu tare tae corone"
"Moreau2107_GBOOKSph9";"Moreau2107_GBOOKS";"";" c’eſt pourquoy ie vous of fre les biens que dieu m’a donne, de ma puiſlan ce, &amp, de mes trouppes, a la teſte deſquelles vous m’auez veu, foudroyant parmy le fer &amp, le feu pour la conſeruation, &amp, pour l’affermiſſement de li’eſtat de ſa majeſte cathohque &amp, du mien, quia eſte iniuſtement vſurpe par lonis xil1"
"Moreau2107_GBOOKSph10";"Moreau2107_GBOOKS";"";" d’heu reuſe memoire: de la tige duquel ſon ſor tis tant d’heros dont vous eſtes le plus redoutable, &amp, bien que vous ayez moſſonne tant de laurers, &amp, que vous ayez faict de ſi memorobles actious, que la longue ſuite des ſiecles ne pourra iamais l’a andonner a l’oubly qui m’oblige d’embraſſer ſin ſerement voſtre party, &amp, vous aſſeurer que ie de ſire viure deſormas d’vne amitiee ferme &amp, ſt ble uecc vous, &amp, telle que l’on peut l’eſperer des deux plus grands princes de l’heurope"
"Moreau2107_GBOOKSph11";"Moreau2107_GBOOKS";"";" ie ſcais qu’il n’y aura peſonne dns les ſiecles aduenir qui ne ſe conjouiſſe &amp, n’adnire c’eſt heureux progtez que vous remporterez d’vne ſi belle intelgence"
"Moreau2107_GBOOKSph12";"Moreau2107_GBOOKS";"";" l’on ſcait aſſez qu’au plus tendre de voſtrc aa vots auez force tant de grandes villes, &amp, de ſi fortes citadelles, fraye tant de chemins nconneus, ſur monte tant d’obſtacles &amp, d’incommoditez, que le bruit de ſes inſignes exploits rempliſſ nt d’f froy les prouinces les plus eſlignces, auſlſi bien que les plus voiſines: que ſe ſeroir vne temerite a tout autheut d’entreprendre d’acquerir de nou aeles conqueſtes apres tant deſi belles adioms, &amp, efnus queuous aue edleue voftre non ſhus aei ſt ninineant au ſopene dege de p oe e, &amp, im poſlible a tout auitre de l’eſgale toue fai ois que le perubateur du repos des peuplee edt nll ſaunn d ſire que vous ly faiſiei reſ enit la pe ſineu d volte bras, &amp, qu’leſt en re imnunenent en fance uee vme vaine pe aue que vous deuen ſceonbe i ſanage ales ne iu eureus de ſeins l ne ſeroi psleonrne"
"Moreau2107_GBOOKSph13";"Moreau2107_GBOOKS";"";" ou ne luy donnie ps vn ſeuere chaſtrment d ſon aulace, &amp, luy faire connoiſtre que deu ap: prouue voire dſiu, &amp, quil vous aeonu er ouſours de ſon adle, &amp, de bou lne n toutes vos entrepriſes: nedoute donc point ’mon couſin jque la fortune ne nous guideue n oiſage riant, comme envous reprſentant u oune deuea pes ceſres ’enereie deene ſanenr"
"Moreau2107_GBOOKSph14";"Moreau2107_GBOOKS";"";" e ſe e laqoele oue uiſdtoie eds deue qie ’it entierement aboly &amp, mis ſouba ſes pieds cet e nſenme celerau le veux bien eroire que s ilcon e dleroit es grand eoploiun do vous eſte enu onne, &amp, lesarable changemens de la foune, oirunroſi nou conple de proſpere &amp, une le maihneurs, qulne ſe conmeirent pasa de e repnle leſqueles ne luy peouent ſtre quefoner ie deauantugeuſe, &amp,vous luyferea voir a ſa confuſion, que celuy qui yolle trop toſt"
"Moreau2107_GBOOKSph15";"Moreau2107_GBOOKS";"";" aut tombe ordinairement dans d’efftoyables pre epies, mas il ſe fie peut eitres que la eyneet iguee uee luy pas le nie ſeay queile alune le qui es que ſa foy ne c ſt pont cdans en pendies &amp, lns ales cdereer des eſin nin plu ioung , vous pouuet ſonl lugnre de il au ts ins quil ſuit beſon de vous naneneu is le en de infileitez qu’l vous a fat: enfiu vous , l’aille des francoi, aucune nation n’en doute, vous eſeraſere ce monſtre infetnal qui roble lerepos des peuples auec ces braues guer ir qui vous aeeoinpisnent, &amp, qui ont lbon neu de pareage aux ttauaut &amp, ls gloire dvn ſi genereux capieaine, ce ſont les ſoulaits de voute p e ontres du nonde, &amp, par deſſus tous les miens paruieulen &amp,pout ceate eſe et e vou ore ou e que le ciel &amp, la utute m’a depary dauonue peux pat deſſus les autres honneurs afin que vous punet remporer vne eniere vi-loe de ceu qui ce preſenteront pout oſr vou fuis rle e uiſant vous augmenterez ſeul ment le nobre luriers dontvoſtre chef eſt couuert, ſans pou oir dauantage accroiſtre voſtre renomnee"
"Moreau2107_GBOOKSph16";"Moreau2107_GBOOKS";"";" fcbvrier 65 d voſtre alrteſſe le plus aff ctonne ccuſin, c arles duc de loraine "
"Moreau2130_GBOOKSph0";"Moreau2130_GBOOKS";"Lettre du prince généreux à Mademoiselle.";"null"
"Moreau2130_GBOOKSph1";"Moreau2130_GBOOKS";"";" ſs r l rd e i i dv prince generevx a mademoiselle pai oa ees as ei i adi ieirieiſen m bc, xli"
"Moreau2130_GBOOKSph2";"Moreau2130_GBOOKS";"";"e 2 e 2 a 1 2 i aahaaadaaaaaaa aaa lettre dv prince gene revx a e2 "
"Moreau2130_GBOOKSph3";"Moreau2130_GBOOKS";"";" cc’eſt vn miracle de voir produire des actions d’vne generoſite ſupreſme, quand vn chacun, l’eſprit &amp,le cœur abbau, reſte ſoumis au laſche ſen timent d’vn aueugle reſpect: il n’y a que voſtre al teſſe ſeule, mademoiſelle, qui fait maintenant ecla rer a la cour vne vertu ſi heroique"
"Moreau2130_GBOOKSph4";"Moreau2130_GBOOKS";"";" car lors que tout le monde, les yeux ouuerts y demeure dans le ſilence,"
"Moreau2130_GBOOKSph5";"Moreau2130_GBOOKS";"";" &amp, obeit, elle parle diuinament, &amp, auec vne hardieſſe"
"Moreau2130_GBOOKSph6";"Moreau2130_GBOOKS";"";" qui teemoigne au roy &amp, a la france, l’affection veri table qu’elle leur porte, en prenant l’intereſt de leu deffence: ainſi, voſtre aleſſe donne des marques,"
"Moreau2130_GBOOKSph7";"Moreau2130_GBOOKS";"";" que la grandeur de ſon eſprir &amp, de ſon courage ſur pafſe encores plus ſon illuſtre naiſſance, quoy qu’elle ſoit la plus haute de la terre"
"Moreau2130_GBOOKSph8";"Moreau2130_GBOOKS";"";" et l’on peut dire enfin que c’eſt vn prodige de voir en vne perſonne de ſon ſexe cette verta de generoſite ſi parfaite que l’on a toufiours reconnue en elle, mais auſſi, il eſt facile de iuger que la nature a fait vn effort, en luy donnant plus qu’elle n’a iamais fait a tous les princes &amp, les princeſſes du monde"
"Moreau2130_GBOOKSph9";"Moreau2130_GBOOKS";"";" ouy, mademoiſelle, il n’y a perſonne qui ne demeure d’accord que vous eſtes la plus accomplie qui ait iamais veu leiour, &amp, la vaixde  -las ,s la renommee le publie ſihaurement, que rout cha ecun ſouhairte auec paſſion de vous voir quant a moy, j’aurois vn contentement ſans pareil ſi ie receuois cet onneur, et ſi ie pouuois poſſeder vn eſprit comme le voſtre, ie m’eſtimerois le plus heureux de tous les hommes: car c’eſt vne vertu que i’eſtime plus-que toutes les autres, eſtant la plus noble, a preſent la pus neceſſaire de toutes"
"Moreau2130_GBOOKSph10";"Moreau2130_GBOOKS";"";" &amp, que vous la poſſedaz par emi nence, continuez, mademoiſelle, &amp, come le bien qui en pourra ſucceder ſera grad, v oſtre alteſſe en receura auſfi des benedictions infinies &amp, des actions de grace immortelles"
"Moreau2130_GBOOKSph11";"Moreau2130_GBOOKS";"";" les francois fondent vne par ie de leurs eſperances aux oracles de ſa belle bouche reepondez a leur attente, ne ſouffrez pas qu’ils ſe de truiſent eux-meſmes, &amp, que deux partis contraires, bien qu’ils deuroient eſtrevnis, faſſent perir la fran ce, pour donner la joye a vn eſtranger de voir reuuſſir ſes entrepriſes deteftables, heureuſes pour luy, mais malheureuſes pour ous"
"Moreau2130_GBOOKSph12";"Moreau2130_GBOOKS";"";" voſtre bonte naturelle"
"Moreau2130_GBOOKSph13";"Moreau2130_GBOOKS";"";" l’in tereſt de voſtre gloire, l’affection que vous auez pour voſtre parrie, &amp, voſtre generoſite ſans pareille, vous porteront ſans dourte, mademoiſelle, de n’abandonner pas vn œuure imparfait que vous auez ſi bien com mence, levous en coniure e mon partieulier, &amp, ie ſe ray dautant plus olige de garder le vœu que i ay fait d’eſtre eternellement 7y e mademoiselle, de voſtre alteſſe ce o"
"Moreau2130_GBOOKSph14";"Moreau2130_GBOOKS";"";" le tres-humble, tres-obeiſſant, &amp, tres-affectionne ſeruiteur, l prine ns"
"Moreau2149_GBOOKSph0";"Moreau2149_GBOOKS";"Lettre du roi écrite à la cour de Parlement de Provence, de par le roi ou comte de Provence, avec les articles accordés tant aux officiers de guerre qu'au tres officiers de la province.";"null"
"Moreau2149_GBOOKSph1";"Moreau2149_GBOOKS";"";" lettre dv roy escrite a la covr de parlement de provence, de par le roy"
"Moreau2149_GBOOKSph2";"Moreau2149_GBOOKS";"";" av conte de provence"
"Moreau2149_GBOOKSph3";"Moreau2149_GBOOKS";"";" avec les articles accordee tant aux officier de guerre, qu’autres officiers de la prouince"
"Moreau2149_GBOOKSph4";"Moreau2149_GBOOKS";"";" lettre dv roi escrtea l cour de parlement de prouence"
"Moreau2149_GBOOKSph5";"Moreau2149_GBOOKS";"";" au conte de p o ence"
"Moreau2149_GBOOKSph6";"Moreau2149_GBOOKS";"";" a n os amz &amp, feaux, ayant veu les reſponſes que vous aues faitesauec po pſion du ſieuir d’eſtampe"
"Moreau2149_GBOOKSph7";"Moreau2149_GBOOKS";"";" nous auons pris ſoin dexamien cette affaire en noſtre conſeil, &amp, refolu qu’il ne ſe feroit point d’articles de conuention entre noſtre tres cher &amp, bien ame coufin le conte d’alais, &amp, voſtre compagnio, mais quemous ferions dreſſer vn acteſigne de nous, contenant la declaration de noſtre volonte, c’eſt a quoy nous nous ſommes appliques auec vn ſoing tres exaſt, &amp, apres auoir attentiuement conſidere ce qui eſt neceſſairement au repos de la province, &amp, au bien de notre ſeraice"
"Moreau2149_GBOOKSph8";"Moreau2149_GBOOKS";"";" nous auons reſolu les actes, que nous voulons eſtreexecute ſans aucun empeſchement ne contradiction"
"Moreau2149_GBOOKSph9";"Moreau2149_GBOOKS";"";" et pour cet effet nous vous l’en voyons expres par le dit ſieut de ſaint agnan marechal de bataille en nos armees, qui vous le remettra auec celle-cy que nous vous eſcrivons par l’ad uis de la reyne regente noſtre tres honoree: damo &amp, ere, pour vous dire que nous ien drons pour coulpable dedeſobeiſſance, &amp, perturbteurs durepos public, cex qui refuſe ront d’equie ſſera ce que nous auons ainſi or d nne pur le bien, &amp, repos de la province, vos ſeres lnc plus por iculierement infor me, le nos inſtence ſur ce ſujt par ldit ſieur d’ ſtampes, &amp, parie dit ſieur de ſaint agnan, auſquels vous donneres creance ſur tout ce qu’ils vous feront entendre de noſtre part, contribuarees a voſtre propre bien &amp, adventa ge, que nous vous auons voulu procuret en ce rencontre, en oubliant, comme nous faiſons de bon cœur, tout ce qui c’eſt paſſee"
